,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
397,veris,1.3.5,action.hacking,action.hacking.variety.Use of backdoor or C2,Use of Backdoor or C2 channel,related-to,T1525,Implant Container Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
398,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1525,Implant Container Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
399,veris,1.3.5,action.malware,action.malware.variety.Backdoor,Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',related-to,T1525,Implant Container Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
400,veris,1.3.5,action.malware,action.malware.variety.RAT,Remote Access Trojan.  Parent of 'Backdoor' and 'Trojan',related-to,T1525,Implant Container Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
401,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1525,Implant Container Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
402,veris,1.3.5,action.hacking,action.hacking.variety.Use of backdoor or C2,Use of Backdoor or C2 channel,related-to,T1568,Dynamic Resolution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
403,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1568,Dynamic Resolution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
404,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1568,Dynamic Resolution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
405,veris,1.3.5,action.malware,action.malware.vector.Download by malware,Downloaded and installed by local malware,related-to,T1568,Dynamic Resolution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
406,veris,1.3.5,action.hacking,action.hacking.variety.Use of backdoor or C2,Use of Backdoor or C2 channel,related-to,T1571,Non-Standard Port,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
407,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1571,Non-Standard Port,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
408,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1571,Non-Standard Port,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
409,veris,1.3.5,action.hacking,action.hacking.variety.Use of backdoor or C2,Use of Backdoor or C2 channel,related-to,T1572,Protocol Tunneling,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
410,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1572,Protocol Tunneling,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
411,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1572,Protocol Tunneling,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
412,veris,1.3.5,action.hacking,action.hacking.variety.Use of backdoor or C2,Use of Backdoor or C2 channel,related-to,T1573,Encrypted Channels,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
413,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1573,Encrypted Channels,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
414,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1573,Encrypted Channels,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
415,veris,1.3.5,action.hacking,action.hacking.variety.Use of backdoor or C2,Use of Backdoor or C2 channel,related-to,T1573.001,Encrypted Channels: Symmetric Cryptography,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
416,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1573.001,Encrypted Channels: Symmetric Cryptography,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
417,veris,1.3.5,action.hacking,action.hacking.variety.Use of backdoor or C2,Use of Backdoor or C2 channel,related-to,T1573.002,Encrypted Channels: Asymmetric Cryptography,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
418,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1573.002,Encrypted Channels: Asymmetric Cryptography,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
419,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1021,Remote Services,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
420,veris,1.3.5,action.malware,action.malware.vector.Network propagation,Network propagation,related-to,T1021,Remote Services,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
421,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1021.001,Remote Services: Remote Desktop Protocol,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
422,veris,1.3.5,action.hacking,action.hacking.vector.Desktop sharing software,Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,related-to,T1021.001,Remote Services: Remote Desktop Protocol,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
423,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1021.002,Remote Services: SMB/Windows Admin Shares,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
424,veris,1.3.5,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1021.002,Remote Services: SMB/Windows Admin Shares,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
425,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1021.003,Remote Services: Distributed Component Object Model,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
426,veris,1.3.5,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1021.003,Remote Services: Distributed Component Object Model,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
427,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1021.004,Remote Services: SSH,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
428,veris,1.3.5,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1021.004,Remote Services: SSH,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
429,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1021.005,Remote Services: VNC,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
430,veris,1.3.5,action.hacking,action.hacking.vector.Desktop sharing software,Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,related-to,T1021.005,Remote Services: VNC,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
431,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1021.006,Remote Services: Windows Remote Management,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
432,veris,1.3.5,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1021.006,Remote Services: Windows Remote Management,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
433,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1078.001,Valid Accounts: Default Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
434,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1078.002,Valid Accounts: Domain Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
435,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1078.003,Valid Accounts: Local Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
436,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1078.004,Valid Accounts: Cloud Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
437,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1134,Access Token Manipulation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
438,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1134.001,Access Token Manipulation: Token Impersonation/Theft,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
439,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1134.002,Access Token Manipulation: Create Process with Token,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
440,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1134.003,Access Token Manipulation: Make and Impersonate Token,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
441,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1134.004,Access Token Manipulation: Parent PID Spoofing,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
442,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1134.005,Access Token Manipulation: SID-History Injection,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
443,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1550,Use Alternate Authentication Material,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
444,veris,1.3.5,action.malware,action.malware.vector.Network propagation,Network propagation,related-to,T1550,Use Alternate Authentication Material,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
445,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1550.001,Use Alternate Authentication Material: Application Access Token,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
446,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1550.003,Use Alternate Authentication Material: Pass the Ticket,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
447,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1550.004,Use Alternate Authentication Material: Web Session Cookies,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
448,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1558,Steal or Forge Kerberos Tickets,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
449,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1558.001,Steal or Forge Kerberos Tickets: Golden Ticket,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
450,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1558.002,Steal or Forge Kerberos Tickets: Silver Ticket,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
451,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1558.003,Steal or Forge Kerberos Tickets: Kerberoasting,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
452,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1586,Compromise Account,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
453,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1586.001,Compromise Account: Social Media Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
454,veris,1.3.5,action.social,action.social.variety.Phishing,Phishing (or any type of *ishing),related-to,T1586.001,Compromise Account: Social Media Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
455,veris,1.3.5,action.social,action.social.variety.Pretexting,Pretexting (dialogue leveraging invented scenario),related-to,T1586.001,Compromise Account: Social Media Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
456,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1586.002,Compromise Account: Email Accounts,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
457,veris,1.3.5,action.hacking,action.hacking.variety.Virtual machine escape,Virtual machine escape. Child of 'Exploit vuln'.,related-to,T1611,Escape to Host,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
458,veris,1.3.5,action.hacking,action.hacking.variety.XML external entities,XML external entities. Child of 'Exploit vuln'.,related-to,T1213,Data from Information Repository,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
459,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1213,Data from Information Repository,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
460,veris,1.3.5,action.hacking,action.hacking.variety.XML injection,XML injection. Child of 'Exploit vuln'.,related-to,T1546,Event Triggered Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
461,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1546,Event Triggered Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
462,veris,1.3.5,action.malware,action.malware.variety.Backdoor,Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',related-to,T1546,Event Triggered Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
463,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546,Event Triggered Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
464,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574,Hijack Execution Flow,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
465,veris,1.3.5,action.hacking,action.hacking.variety.XML injection,XML injection. Child of 'Exploit vuln'.,related-to,T1574,Hijack Execution Flow,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
466,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1574,Hijack Execution Flow,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
467,veris,1.3.5,action.malware,action.malware.variety.Backdoor,Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',related-to,T1574,Hijack Execution Flow,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
